Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2015,Zona urbana,27/04/2015,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,15.3,Tarda,Col.lisió de vehicles en marxa,dill-dij
2015,Carretera,08/08/2015,A-7,"1168,6",Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, sense llum artificial",Sols norma prioritat de pas,Un sol sentit,Resta sortides de via,Enllaç d'entrada o eixida,Carretera,Sec i net,Autovia,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,3.48,Nit,Sortida de la calcada sense especificar,dis
2015,Carretera,23/07/2015,A-7,1157,Tarragona,Tarragonès,Tarragona,1,0,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,Habilitació voral/carril addicional,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Un sol sentit,Encalç,NA,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",Feiners,3.02,Nit,Col.lisió de vehicles en marxa,dill-dij
2015,Zona urbana,30/09/2015,SE,999999,Tarragona,Tarragonès,Tarragona,2,0,1,3,2,0,0,0,0,2,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,Alba o capvespre,NA,Doble sentit,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,"Calma, vent molt suau",Feiners,7.4,Matí,Col.lisió de vehicles en marxa,dill-dij
2015,Zona urbana,27/06/2015,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,3,4,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1.05,Nit,Sortida de la calcada sense especificar,dis
2015,Carretera,05/08/2015,A-7,"1163,8",Tarragona,Tarragonès,Tarragona,0,1,3,4,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Autovia,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,20.57,Tarda,Sortida de la calcada sense especificar,dill-dij
2015,Carretera,26/05/2015,A-7,"1164,4",Tarragona,Tarragonès,Tarragona,1,0,0,1,5,1,0,0,0,4,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Un sol sentit,Atropellament,NA,Carretera,Sec i net,Autovia,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,22.23,Nit,Atropellament,dill-dij
2016,Zona urbana,22/03/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,0,1,1,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,16.01,Tarda,Col.lisió de vehicles en marxa,dill-dij
2016,Carretera,20/01/2016,N-240,"2,6",Tarragona,Tarragonès,Tarragona,0,1,1,2,3,0,0,0,1,2,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,14.02,Tarda,Col.lisió de vehicles en marxa,dill-dij
2016,Carretera,22/09/2016,C-31B,"9,6",Tarragona,Tarragonès,Tarragona,1,0,0,1,2,0,0,0,1,1,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,12.05,Matí,Sortida de la calcada sense especificar,dill-dij
2016,Zona urbana,05/03/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,13.26,Matí,Col.lisió de vehicles en marxa,dis
2016,Zona urbana,09/03/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,11,Matí,Atropellament,dill-dij
2016,Zona urbana,21/01/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,16.28,Tarda,Atropellament,dill-dij
2016,Zona urbana,05/04/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Un sol sentit,Atropellament,NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,7.04,Matí,Atropellament,dill-dij
2016,Zona urbana,26/04/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13.1,Matí,Atropellament,dill-dij
2016,Zona urbana,11/04/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,21,Tarda,Bolcada a la calcada,dill-dij
2016,Zona urbana,09/02/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,14,Tarda,Atropellament,dill-dij
2016,Zona urbana,26/07/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,10.05,Matí,Col.lisió de vehicles en marxa,dill-dij
2016,Carretera,19/07/2016,A-7,1167,Tarragona,Tarragonès,Tarragona,0,2,0,2,3,0,0,0,0,1,2,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,16.18,Tarda,Col.lisió de vehicles en marxa,dill-dij
2016,Zona urbana,01/01/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,3,0,0,0,0,3,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,20.06,Tarda,Col.lisió de vehicles en marxa,div
2016,Zona urbana,30/09/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Sortida de via amb bolcada,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,10.13,Matí,Sortida de la calcada sense especificar,div
2013,Zona urbana,01/03/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,div
2010,Zona urbana,02/10/2010,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Sense especificar,Envestida (frontal lateral),Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Pla,"Calma, vent molt suau",CapDeSetmana,12.3,Matí,Col.lisió de vehicles en marxa,dis
2010,Zona urbana,09/07/2010,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Atropellament,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,15.15,Tarda,Atropellament,div
2010,Zona urbana,20/01/2010,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12,Matí,Atropellament,dill-dij
2010,Zona urbana,30/03/2010,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Travessera,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De nit, il·luminació artificial suficient",Sols marques viàries (inclou pas vianants),Doble sentit,Atropellament,Giratòria,Travessera,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,7.15,Matí,Atropellament,dill-dij
2010,Zona urbana,20/05/2010,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,17.3,Tarda,Atropellament,dill-dij
2011,Carretera,12/10/2011,C-31B,"8,6",Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Resta sortides de via,Giratòria,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,16,Tarda,Sortida de la calcada sense especificar,dill-dij
2011,Zona urbana,15/06/2011,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,2,3,2,0,0,0,0,2,0,0,0,50,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,17.15,Tarda,Col.lisió de vehicles en marxa,dill-dij
2011,Carretera,13/03/2011,N-340,"1171,9",Tarragona,Tarragonès,Tarragona,4,0,0,4,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,9.25,Matí,Col.lisió de vehicles en marxa,dg
2011,Zona urbana,28/02/2011,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,30,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,13.5,Matí,Col.lisió de vehicles en marxa,dill-dij
2011,Zona urbana,30/05/2011,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,50,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia fosc",NA,Doble sentit,Encalç,NA,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,12.3,Matí,Col.lisió de vehicles en marxa,dill-dij
2012,Zona urbana,19/10/2012,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Travessera,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia fosc",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Giratòria,Travessera,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",Feiners,13.15,Matí,Col.lisió de vehicles en marxa,div
2012,Carretera,14/03/2012,TP-2039,4,Tarragona,Tarragonès,Tarragona,1,0,0,1,1,0,0,0,0,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,Si,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, sense llum artificial",Senyal Stop o cedeix pas,Doble sentit,Resta sortides de via,Giratòria,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,4.05,Nit,Sortida de la calcada sense especificar,dill-dij
2013,Carretera,23/06/2013,N-240,"0,6",Tarragona,Tarragonès,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Doble sentit,Resta sortides de via,Giratòria,Carretera,Sec i net,Carretera convencional,NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,5.15,Nit,Sortida de la calcada sense especificar,dg
2013,Zona urbana,13/11/2013,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,14.15,Tarda,Col.lisió de vehicles en marxa,dill-dij
2013,Zona urbana,11/10/2013,SE,999999,Tarragona,Tarragonès,Tarragona,1,0,0,1,2,1,0,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,18.3,Tarda,Atropellament,div
2014,Zona urbana,22/05/2014,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,11.5,Matí,Atropellament,dill-dij
2014,Zona urbana,02/08/2014,C-31B,"9,4",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Travessera,Sec i net,Autovia,NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,10.16,Matí,Col.lisió de vehicles en marxa,dis
2014,Carretera,07/10/2014,TP-2031,"2,1",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Encalç,Giratòria,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,14.17,Tarda,Col.lisió de vehicles en marxa,dill-dij
2015,Zona urbana,01/05/2015,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,23,Nit,Atropellament,div
2015,Zona urbana,30/06/2015,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,14.3,Tarda,Col.lisió de vehicles en marxa,dill-dij
2016,Zona urbana,12/08/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,18.47,Tarda,Col.lisió de vehicles en marxa,div
2016,Zona urbana,07/10/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,15.2,Tarda,Atropellament,div
2016,Zona urbana,22/06/2016,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,14.32,Tarda,Col.lisió de vehicles en marxa,dill-dij
2016,Carretera,31/10/2016,T-11,15,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,0,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Un sol sentit,Resta sortides de via,Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,5.23,Nit,Sortida de la calcada sense especificar,dill-dij
